eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude
1013813,ISC,11410708,2007,5,21,15,54,44.39,0.2,28.9585,34.7854,3.459,2.7,146,64.3,4.5,3.73,0.3
1013814,EHB,14153128,2007,5,21,16,39,12.339999,,27.755,35.102,29,18,21,37.5,2.1,5,0
1013815,ISC,11410719,2007,5,21,16,47,46.649999,0.62,27.6789,35.0678,4.496,2.813,28,19.6,4.61,3.45,0.3
1013816,EHB,14153133,2007,5,21,19,59,9.119999,,26.73,34.56,24,13,21,37.8,1.6,4.88,0.2
1013817,ISC,11727082,2007,5,21,22,45,56.57,1.59,23.0526,34.9226,17.58,5.977,27,19.1,6.27,3.32,0.3
1013818,EHB,14153138,2007,5,22,9,55,57.96,,27.703,35.101,72,42,27,30,,4.34,0.2
1013819,ISC,11410802,2007,5,22,18,27,43.039999,0.26,21.1885,36.8484,4.131,2.779,41,55.6,4.45,3.59,0.3
1013820,EHB,14153189,2007,5,25,9,17,38.57,,20.686,40.775,26,22,53,4.8,,3.59,0.3
1013821,ISC,11411211,2007,5,27,2,47,6.099999,0.47,24.0572,35.9956,4.2,2.897,142,17.9,4.17,3.18,0.3
1013822,ISC,11411221,2007,5,27,5,11,47.67,0.76,20.8777,37.985,6.025,3.688,31,6.1,4.83,3.04,0.3
1013823,ISC,11411342,2007,5,29,0,2,48.549999,0.73,26.9588,35.4361,4.017,3.532,9,6.8,5.31,3.32,0.3
1013824,ISC,11645994,2007,6,2,1,2,37.369999,0.34,22.6661,38.6826,2.726,2.232,166,1.4,3.09,3.18,0.3
1013825,ISC,11646035,2007,6,2,11,33,39.85,0.6,21.5028,35.3991,7.087,4.868,136,47.3,7.36,3.32,0.3
1013826,ISC,11646176,2007,6,3,23,42,46.35,0.4,27.0974,37.8709,2.663,2.243,3,1.1,3.5,3.32,0.3
1013827,ISC,11646305,2007,6,5,10,57,3.41,0.12,26.602,36.1981,2.5,1.662,29,115.5,2.07,4.01,0.3
1013828,EHB,14153396,2007,6,5,11,50,22.489999,,21.608,38.559,20,12,11,17.1,1.6,4.9,0
1013829,ISC,11646411,2007,6,6,16,32,51.289999,0.47,21.9389,37.8665,8.033,6.427,152,70.5,6.29,2.9,0.3
1013830,EHB,14153438,2007,6,7,19,24,26.03,,21.122,37.118,40,27,15,10,,4.68,0.2
1013831,ISC,11646646,2007,6,9,13,36,58.429999,0.42,25.2234,34.0247,7.489,4.784,150,56.8,9.34,2.76,0.3
1013832,ISC,11646806,2007,6,11,13,59,50.82,0.71,21.0625,37.6423,6.486,3.614,41,10.7,4.11,3.18,0.3
1013833,ISC,11646911,2007,6,12,13,13,0.95,0.33,26.4119,38.9068,2.065,1.824,36,11.8,2.58,4.47,0.2
1013834,ISC,11647235,2007,6,16,6,37,8.91,0.35,20.6468,39.6951,2.909,2.22,35,9.5,2.96,3.45,0.3
1013835,EHB,14153588,2007,6,16,6,49,33.039999,,20.619,39.703,42,31,46,10,,4.14,0.2
1013836,ISC,11647253,2007,6,16,11,19,47.89,0.36,20.7203,39.7408,3.333,3.07,164,3.6,3.49,3.04,0.3
1013837,ISC,11647260,2007,6,16,12,9,6.48,0.37,20.6959,39.7335,3.551,3.033,23,8.3,3.42,3.18,0.3
1013838,EHB,14153622,2007,6,18,14,22,9.859999,,20.033,41.07,29,19,42,10,,3.45,0.3
1013839,EHB,14153637,2007,6,19,13,35,33.229999,,27.033,35.417,48,39,3,10,,3.32,0.3
1013840,EHB,14153640,2007,6,19,19,38,48.45,,27.409,36.708,28,25,22,10,,4.21,0.2
1013841,ISC,11647531,2007,6,20,2,47,59.289999,0.49,23.089,34.9784,7.312,3.501,43,55.1,6.69,3.18,0.3
1013842,ISC,11647533,2007,6,20,3,1,52.869999,0.55,23.0296,34.9104,9.765,4.305,144,60.8,10.4,3.04,0.3
1013843,EHB,14153663,2007,6,20,22,4,56.56,,23.149,34.993,114,52,29,50,,3.87,0.3
1013844,ISC,11647626,2007,6,20,22,8,43.159999,0.37,21.6032,38.2689,3.351,3.009,26,9.2,3.4,3.18,0.3
1013845,ISC,11647634,2007,6,20,23,31,56.28,0.22,20.6538,40.159,2.394,2.004,154,10,,2.9,0.3
1013846,ISC,11647664,2007,6,21,9,59,39.909999,0.36,20.4008,39.4616,4.4,2.6,153,11.2,2.78,3.18,0.3
1013847,EHB,14153675,2007,6,21,10,8,32.14,,20.356,39.377,46,36,45,4.1,,4.34,0.2
1013848,EHB,14153682,2007,6,21,18,19,4.339999,,27.117,35.175,47,35,10,15,,4.21,0.2
1013849,ISC,11647740,2007,6,22,5,25,17.48,0.44,20.5514,38.949,4.471,2.889,165,6.9,4.1,2.9,0.3
1013850,ISC,11647761,2007,6,22,13,24,1.8,0.55,27.1639,34.9691,7,4.8,173,10,,3.32,0.3
1013851,ISC,11647936,2007,6,24,10,31,54.289999,0.57,20.809,37.1813,4.459,2.571,141,17.8,3.82,3.59,0.3
1013852,EHB,14153741,2007,6,24,18,37,40.649999,,25.213,35.6,32,25,12,75,,4.28,0.3
1013853,ISC,11647984,2007,6,24,22,58,29.12,1.11,26.6073,34.3619,19.35,8.864,13,39.4,12.9,3.04,0.3
1013854,ISC,11648003,2007,6,25,4,13,40.329999,0.35,23.8706,40.8644,2.591,2.255,143,2.5,3.3,3.18,0.3
1013855,ISC,11648012,2007,6,25,6,34,53.909999,0.3,20.6295,38.8974,3.649,2.138,144,10,,3.59,0.3
1013856,EHB,14153747,2007,6,25,7,30,56.7,,20.599,38.943,50,31,54,15,,4.27,0.2
1013857,ISC,11648041,2007,6,25,15,33,4.419999,1.08,21.2507,36.508,6.922,5.083,39,3,6.85,3.18,0.3
1013858,ISC,11648073,2007,6,26,0,53,25.199999,0.56,20.8534,37.2206,4.181,3.098,43,14.6,3.6,3.18,0.3
1013859,ISC,11648149,2007,6,27,3,10,21.809999,0.52,23.1657,35.1836,8.93,4.377,143,59.5,6.8,3.32,0.3
1013860,ISC,11648258,2007,6,28,8,9,57.079999,0.2,28.9098,34.6048,3.074,2.161,141,41.5,4.34,3.59,0.3
1013861,EHB,14153820,2007,6,29,18,9,12.179999,,20.291,39.27,16,11,11,17.7,1.4,5.4,0
1013862,ISC,11648398,2007,6,29,18,43,26.98,0.45,20.1714,39.2653,3.277,2.597,158,4.5,3.46,3.45,0.3
1013863,ISC,11648414,2007,6,29,20,13,19.539999,0.41,22.1483,38.291,3.88,3.565,10,6.3,4.21,3.18,0.3
1013864,ISC,11648417,2007,6,29,20,56,26.07,0.51,20.207,39.2726,3.979,3.369,160,0.7,4.14,3.18,0.3
1013865,ISC,11648419,2007,6,29,21,5,44.71,0.5,20.1491,39.2564,3.744,3.153,38,4.4,3.75,3.32,0.3
1013866,EHB,14153821,2007,6,29,22,21,15.41,,20.272,39.308,25,18,19,15,,4.8,0
1013867,ISC,11648435,2007,6,29,22,41,43.979999,0.39,20.2022,39.2935,2.962,2.39,44,11,2.92,3.73,0.3
1013868,ISC,11648482,2007,6,30,7,34,54.35,0.52,20.1669,39.2727,4.465,3.4,162,0.6,4.27,3.32,0.3
1013869,ISC,11648497,2007,6,30,11,11,19.039999,0.91,23.0502,35.2696,9.116,4.635,44,31.6,7.92,3.73,0.3
1013870,ISC,11938690,2007,7,3,1,54,3.49,0.93,23.0983,35.0959,7.64,4.4,142,27.4,7.78,3.32,0.3
1013871,ISC,11938788,2007,7,3,16,11,31.859999,0.5,20.1776,39.3218,4.579,2.642,166,7.8,3.57,3.18,0.3
1013872,ISC,11938796,2007,7,3,17,23,0.34,0.51,20.2321,39.2276,4.062,2.824,148,4.1,3.74,3.32,0.3
1013873,ISC,11939037,2007,7,4,23,0,14.23,0.48,20.2204,39.2458,3.26,2.589,169,1,3.69,3.32,0.3
1013874,ISC,11939091,2007,7,5,6,44,33.6,0.54,20.2266,39.2884,5.244,3.172,167,6.7,4.2,3.32,0.3
1013875,ISC,11939096,2007,7,5,7,27,31.87,0.52,20.1943,39.2744,4.135,2.645,158,4.9,3.79,3.45,0.3
1013876,EHB,14153926,2007,7,6,19,1,47.859999,,22.706,38.197,31,25,33,13.9,,4.94,0.2
1013877,ISC,11939305,2007,7,6,23,30,8.16,0.48,22.6478,38.2321,5.38,3.425,161,13.7,3.86,3.18,0.3
1013878,ISC,11939397,2007,7,7,16,53,11.25,0.76,27.7521,35.2313,4.896,4.287,30,17.7,5.79,3.32,0.3
1013879,ISC,11939462,2007,7,8,3,27,4.919999,0.28,27.8885,35.2343,4.493,3.598,140,50.2,5.1,3.32,0.3
1013880,ISC,11939487,2007,7,8,7,32,0.63,0.89,27.8912,35.3442,4.031,3.498,33,20.8,8.42,3.45,0.3
1013881,ISC,11939527,2007,7,8,12,48,40.719999,0.72,21.9843,35.6847,11.23,5.141,34,57,8.26,3.87,0.3
1013882,ISC,11939545,2007,7,8,14,20,4.29,3.09,23.8206,34.2365,24.18,18.03,31,7,19.5,2.9,0.3
1013883,ISC,11939625,2007,7,8,23,48,33,0.58,20.2294,39.2365,4.268,3.296,151,1,4.73,3.32,0.3
1013884,ISC,11939726,2007,7,9,13,45,34.59,0.46,27.7006,36.2184,2.646,2.353,20,5.2,3.59,3.45,0.3
1013885,ISC,11939809,2007,7,10,0,27,37.789999,0.47,20.1644,39.2705,3.5,2.766,167,4.4,3.53,3.04,0.3
1013886,ISC,11940011,2007,7,11,16,35,45.409999,0.51,20.1234,39.2847,4.001,2.745,160,2.8,3.71,3.04,0.3
1013887,ISC,11940116,2007,7,12,11,38,0.04,1.12,27.8238,35.1979,6.848,4.816,1,15.6,8.9,3.45,0.3
1013888,ISC,11940296,2007,7,14,1,35,21.05,0.5,20.2135,39.297,3.864,2.683,175,0.7,3.45,2.9,0.3
1013889,ISC,11940302,2007,7,14,2,30,46.149999,0.47,20.1156,39.2858,3.174,2.434,150,0.1,3.56,3.45,0.3
1013890,EHB,14154131,2007,7,17,18,23,22.399999,,21.554,40.151,18,13,14,27,1.7,4.94,0.2
1013891,ISC,11941094,2007,7,18,3,45,52.09,0.46,20.2271,39.2112,3.518,2.509,153,3.3,3.47,3.18,0.3
1013892,ISC,11941164,2007,7,18,14,40,57.52,0.45,20.5956,39.3227,3.907,3.218,8,1.1,4.01,3.45,0.3
1013893,EHB,14154152,2007,7,18,19,9,29.92,,22.791,40.602,29,24,24,3.2,,3.94,0.2
1013894,ISC,11941244,2007,7,19,4,25,26.539999,0.36,21.6382,40.1372,3.011,2.55,145,6.2,3.06,3.59,0.3
1013895,ISC,11941493,2007,7,21,2,36,23.019999,0.59,21.482,37.0512,3.921,3.248,139,2,4.07,4.14,0.2
1013896,ISC,11941689,2007,7,22,8,26,18.429999,0.69,25.5143,36.4807,5.296,3.642,174,8.9,5.69,3.04,0.3
1013897,ISC,11942284,2007,7,26,7,19,48.71,0.34,20.661,39.7741,3.149,2.877,32,12,2.98,2.76,0.3
1013898,ISC,11942299,2007,7,26,9,3,56.57,0.42,20.6512,39.7418,2.96,2.283,37,0.1,3.56,3.45,0.3
1013899,ISC,11942404,2007,7,27,1,47,32.09,0.34,26.1456,34.1823,4.841,3.4,36,55.8,9.56,3.32,0.3
1013900,ISC,11942763,2007,7,29,5,43,1.78,0.31,27.7726,38.8625,2.732,2.4,151,5.4,2.84,2.63,0.3
1013901,ISC,11942819,2007,7,29,16,38,12.689999,0.74,19.785,37.8849,4.3,3.7,13,24.2,6.98,3.32,0.3
1013902,EHB,14154366,2007,7,30,16,43,7.089999,,20.441,38.294,46,35,52,10,,3.73,0.3
1013903,ISC,12101509,2007,7,31,21,28,45.85,4.43,24.1383,34.638,41.88,22.66,163,5.9,28.2,3.04,0.3
1013904,ISC,12160108,2007,8,1,17,47,58.369999,0.58,26.9471,35.9174,3.596,2.912,161,26.7,5.6,2.76,0.3
1013905,ISC,12160119,2007,8,1,19,3,8.949999,0.46,30.0593,40.7755,3.617,2.805,3,1.6,3.92,3.18,0.3
1013906,ISC,12160256,2007,8,2,20,43,45.649999,0.28,24.1056,40.5902,2.171,2.011,39,4.8,2.49,2.9,0.3
1013907,EHB,14154473,2007,8,3,21,8,13.91,,22.427,35.49,33,22,19,36.7,2.4,4.74,0.2
1013908,EHB,14154538,2007,8,6,5,26,8.439999,,31.439,35.981,43,27,36,63.4,,3.59,0.3
1013909,ISC,12160938,2007,8,6,22,59,33.799999,1.27,27.8116,35.12,4.689,4.374,145,16.8,9.55,3.04,0.3
1013910,ISC,12161011,2007,8,7,20,20,18.23,0.68,20.9228,37.5383,5.983,3.408,43,2.7,4.35,3.04,0.3
1013911,EHB,14154566,2007,8,7,22,23,30.829999,,19.845,37.48,31,24,39,28.9,,4.34,0.2
1013912,ISC,12161098,2007,8,8,18,18,11.14,0.33,20.1888,41.4929,2.5,1.736,43,3.8,2.66,2.76,0.3
1013913,EHB,14154590,2007,8,8,21,29,0.34,,25.256,34.531,47,31,29,35,,4.01,0.3
1013914,ISC,12161152,2007,8,9,7,7,25.129999,0.43,20.2191,39.2867,2.607,2.547,1,5.4,3.35,3.18,0.3
1013915,ISC,12161249,2007,8,10,10,45,16.019999,0.63,24.2783,35.3175,4.795,3.497,28,4.7,3.91,3.73,0.3
1013916,EHB,14154622,2007,8,10,19,3,25.91,,20.219,39.332,39,31,38,11.2,,4.27,0.2
1013917,EHB,14154657,2007,8,12,11,20,43.439999,,20.248,39.306,25,19,18,12.4,,4.81,0.2
1013918,EHB,14154659,2007,8,12,12,26,9.31,,20.219,39.279,47,32,49,10.1,,3.73,0.3
1013919,ISC,12161515,2007,8,13,9,18,21.25,0.51,24.6858,34.8638,5.436,3.593,176,10,,3.45,0.3
1013920,ISC,12161579,2007,8,14,2,3,24.429999,0.39,27.0422,36.6871,5.452,3.799,171,143.5,4.44,2.76,0.3
1013921,ISC,12161600,2007,8,14,6,9,29.489999,0.45,23.7964,38.5313,3.813,2.892,169,7.3,3.7,4.88,0.2
1013922,ISC,12161622,2007,8,14,11,25,17.769999,0.81,25.8738,34.755,7.601,3.444,38,4.3,5.75,3.73,0.3
1013923,ISC,12161644,2007,8,14,17,20,9.019999,2.62,26.6544,34.3053,15.76,5.476,24,28.5,22.7,3.45,0.3
1013924,ISC,12161698,2007,8,15,6,35,39.409999,1.2,21.7938,36.1255,6.971,5.708,15,1.1,7.98,3.45,0.3
1013925,ISC,12162118,2007,8,17,21,55,33.579999,0.44,25.2386,38.6363,2.372,1.99,6,8.8,3.51,3.32,0.3
1013926,ISC,12162126,2007,8,18,0,5,9.81,0.81,24.6159,34.8489,8.533,4.575,0,12.9,5.08,2.9,0.3
1013927,ISC,12162576,2007,8,22,8,31,1.57,0.36,21.9564,36.0331,5.6,3.7,37,57,7.2,3.18,0.3
1013928,EHB,14155024,2007,8,27,6,29,4.36,,20.405,38.256,24,15,10,16.4,1.8,4.88,0.2
1013929,ISC,12163070,2007,8,27,15,29,53.07,0.38,21.8089,38.307,3.6,3.173,178,10.2,3.5,3.32,0.3
1013930,ISC,12163102,2007,8,27,21,46,22.579999,0.25,31.2973,35.6509,4.249,3.481,34,60.4,9.74,3.18,0.3
1013931,ISC,12163127,2007,8,28,3,12,22.039999,0.41,25.2731,36.141,4.24,2.94,16,5.7,3.72,2.76,0.3
1013932,ISC,12163132,2007,8,28,4,35,35.57,0.47,23.5854,38.3624,3.866,2.533,150,1.3,3.88,4.27,0.2
1013933,EHB,14155046,2007,8,28,9,5,34.21,,21.687,37.743,33,21,28,65.4,,4.56,0.3
1013934,ISC,12163152,2007,8,28,12,44,51.259999,0.34,25.936,40.3686,2.126,1.558,34,10.3,2.65,4.27,0.2
1013935,ISC,12163161,2007,8,28,15,5,26.92,0.23,20.1754,39.7116,2.784,1.955,144,10,,3.18,0.3
1013936,ISC,12163188,2007,8,29,0,48,6.78,0.17,26.9308,36.5662,3.434,2.348,15,142.4,2.8,3.45,0.3
1013937,ISC,12163276,2007,8,30,4,20,8.56,0.27,19.7919,41.7942,2.366,1.641,143,10.8,2.13,3.04,0.3
1013938,ISC,12163295,2007,8,30,9,49,11.65,1.08,22.84,34.5875,6.9,3.882,137,0.9,6.59,4.14,0.3
1013939,EHB,14155092,2007,8,31,20,52,43,,26.274,36.639,24,16,12,20,,5.2,0
1013940,ISC,12163424,2007,8,31,21,48,36.469999,0.4,26.1938,36.682,3.443,2.671,145,16.1,3.23,3.32,0.3
1013941,ISC,12223354,2007,9,1,15,46,35.869999,0.66,25.235,34.6903,5.4,4.482,39,26,5.73,3.18,0.3
1013942,ISC,12223604,2007,9,3,8,44,1.69,0.92,23.7697,34.6925,17.52,7.909,165,57.2,12.8,3.04,0.3
1013943,ISC,12223753,2007,9,4,23,21,41.38,1.25,24.2386,35.2563,10.59,5.947,31,1.5,8.07,3.18,0.3
1013944,EHB,14155197,2007,9,5,5,8,17.98,,19.513,41.381,23,17,21,23.4,,4.9,0
1013945,ISC,12223961,2007,9,7,8,3,50.88,1.35,25.0569,34.274,11.63,5.974,168,13.7,11,3.18,0.3
1013946,ISC,12224003,2007,9,7,18,50,57.96,0.44,29.9339,37.5682,3.225,2.26,38,7.1,3.41,4.14,0.2
1013947,EHB,14155259,2007,9,9,2,42,36.32,,21.186,36.628,45,32,16,40,,3.87,0.3
1013948,EHB,14155261,2007,9,9,5,14,58.17,,26.44,38.806,22,19,11,10.1,,4.47,0.2
1013949,ISC,12224512,2007,9,12,19,20,20.199999,0.21,20.1832,39.7202,2.47,1.902,45,10,,2.9,0.3
1013950,ISC,12224531,2007,9,12,21,40,43.28,0.54,20.8691,37.8815,4.074,2.721,34,5.2,3.81,3.18,0.3
1013951,ISC,12224721,2007,9,13,21,2,46.219999,0.31,25.4356,34.2659,5.446,3.55,44,36.3,10.1,3.18,0.3
1013952,ISC,12224991,2007,9,16,1,14,59.759999,0.19,24.9611,35.6718,3.197,2.29,41,46.3,4.03,3.32,0.3
1013953,ISC,12225000,2007,9,16,2,48,26.8,0.33,21.9734,38.1558,3.008,2.422,27,11.9,2.85,3.73,0.3
1013954,ISC,12225085,2007,9,16,21,58,33.649999,1.05,26.1574,35.2972,8.179,5.253,137,4.3,7.04,3.45,0.3
1013955,ISC,12225257,2007,9,18,18,40,49.369999,0.3,26.272,34.3708,5.6,2.628,41,35,,3.32,0.3
1013956,ISC,12225349,2007,9,19,16,8,13.179999,1.42,25.8437,34.3158,14.21,8.192,166,27.2,14.6,3.04,0.3
1013957,ISC,12225410,2007,9,20,6,18,52.42,0.37,29.3986,39.2341,2.4,2.24,172,1,3.1,3.45,0.3
1013958,EHB,14155549,2007,9,20,16,56,8.64,,28.932,35.867,41,28,29,50,,4.14,0.2
1013959,EHB,14155587,2007,9,22,20,4,52.729999,,27.068,35.08,28,19,25,15,,4.74,0.2
1013960,EHB,14155592,2007,9,23,0,54,30.079999,,27.082,35.175,21,15,17,14.6,1.5,5.3,0
1013961,EHB,14155593,2007,9,23,1,34,51.119999,,27.02,35.103,43,34,9,15,,3.45,0.3
1013962,ISC,12225700,2007,9,23,17,5,27.87,0.54,27.3956,36.7685,3.46,3.063,153,1.7,4.18,3.32,0.3
1013963,ISC,12225701,2007,9,23,17,9,16.98,0.52,27.6247,36.8705,4.088,3.74,36,12.5,3.88,2.76,0.3
1013964,EHB,14155635,2007,9,24,18,12,31.559999,,23.391,34.821,22,13,14,30,,4.81,0.2
1013965,ISC,12226033,2007,9,27,3,29,17.469999,0.87,26.9954,35.2133,5.734,3.719,170,9.6,5.93,2.9,0.3
1013966,ISC,12226054,2007,9,27,11,43,23.969999,1,27.0526,35.2368,9.717,5.738,155,7.3,6.25,3.04,0.3
1013967,ISC,12226292,2007,9,28,23,33,17.14,0.89,27.0214,35.2486,8.5,4.564,149,6.1,5.75,2.9,0.3
1013968,ISC,12226526,2007,9,30,19,0,50.549999,0.37,24.4574,38.9193,2.488,1.68,8,2.6,3.02,4.21,0.2
1013969,ISC,12397976,2007,10,1,10,11,39.17,0.72,24.475,38.8747,3.403,2.8,6,8.2,5.12,3.45,0.3
1013970,ISC,12398211,2007,10,3,4,50,21.62,0.57,23.1045,37.7392,8.246,5.333,157,101.5,4.9,3.45,0.3
1013971,EHB,14155898,2007,10,6,3,34,29.589999,,21.708,37.245,31,22,22,10,,4.47,0.2
1013972,EHB,14155899,2007,10,6,4,30,19.37,,26.99,34.541,43,27,22,40,,4.27,0.2
1013973,ISC,12398644,2007,10,6,23,38,55.03,0.18,28.5565,36.0994,3.363,2.196,25,53.8,7.04,2.76,0.3
1013974,ISC,12398749,2007,10,8,5,21,36.369999,0.56,20.1858,39.2765,5.51,3.519,162,3.8,4.89,3.04,0.3
1013975,ISC,12398750,2007,10,8,5,58,8.07,0.84,24.7292,34.7017,12.1,4.761,12,44.6,6.8,3.45,0.3
1013976,ISC,12398854,2007,10,9,0,31,40.59,0.66,27.036,35.1694,3.824,3.115,167,2.5,5.14,3.45,0.3
1013977,EHB,14155970,2007,10,10,10,14,11.33,,20.212,37.89,40,27,44,10,,4.54,0.2
1013978,EHB,14155978,2007,10,10,21,27,50.179999,,27.977,36.632,25,19,25,89.6,1.3,4.28,0.3
1013979,ISC,12399128,2007,10,11,12,0,34.369999,0.53,24.427,38.8693,2.985,2.647,1,4.5,4.28,3.18,0.3
1013980,ISC,12399233,2007,10,12,13,51,49.84,0.81,27.025,35.2417,6.5,4.316,150,7.4,5.7,3.18,0.3
1013981,ISC,12399251,2007,10,12,17,6,2.6,0.19,28.012,36.2952,3.775,2.826,141,67.8,4.1,3.45,0.3
1013982,EHB,14156033,2007,10,13,21,7,51.88,,27.523,35.792,35,25,12,19.2,,3.73,0.3
1013983,EHB,14156050,2007,10,14,9,18,10.099999,,26.594,34.409,27,17,22,18,2.8,4.74,0.2
1013984,ISC,12399585,2007,10,15,22,17,54.06,0.95,24.9627,34.6485,8.5,5.137,1,25.2,5.88,3.32,0.3
1013985,ISC,12399723,2007,10,16,18,49,40.7,0.99,26.6515,34.4124,6.832,5.31,159,10.2,7.7,3.45,0.3
1013986,EHB,14156113,2007,10,18,3,5,31.449999,,25.19,33.968,70,51,53,30,,3.73,0.3
1013987,ISC,12399903,2007,10,18,14,52,26.44,0.61,20.4744,37.5317,4.771,3.017,143,4.3,4.13,3.59,0.3
1013988,ISC,12400226,2007,10,21,17,55,7.53,0.4,19.5753,40.6934,2.763,1.8,42,13.3,2.81,3.59,0.3
1013989,ISC,12400264,2007,10,22,2,58,12.4,0.41,26.8203,34.1968,7.328,4.876,137,36.7,10.1,3.04,0.3
1013990,EHB,14156197,2007,10,23,21,47,15.48,,25.25,34.223,42,25,41,30,,3.18,0.3
1013991,EHB,14156204,2007,10,24,11,4,42.659999,,23.541,34.957,47,30,26,50,,4.61,0.2
1013992,ISC,12400557,2007,10,25,2,26,16.179999,0.63,25.0533,34.6058,4.753,2.938,141,5.6,4.38,3.18,0.3
1013993,ISC,12400570,2007,10,25,5,2,4.04,0.31,27.7441,39.3348,2.069,1.918,143,8.2,2.64,3.45,0.3
1013994,EHB,14156224,2007,10,25,11,38,36.679999,,20.695,39.719,30,23,51,20,,4.61,0.2
1013995,ISC,12400663,2007,10,26,1,36,57.329999,0.33,19.778,41.0232,2.6,1.797,138,9,2.5,3.32,0.3
1013996,ISC,12400742,2007,10,26,22,41,17.579999,0.48,20.7959,39.7031,3.453,2.61,147,0.1,3.65,3.32,0.3
1013997,EHB,14156249,2007,10,27,5,29,41.57,,21.295,37.703,22,14,12,27.5,,5.1,0
1013998,ISC,12400792,2007,10,27,17,30,10.789999,0.42,20.6586,39.6763,4.379,2.936,21,13.8,3.24,3.45,0.3
1013999,ISC,12400858,2007,10,28,2,15,48.07,0.71,27.1004,35.1089,4.3,4.117,167,0.1,5.8,3.04,0.3
1014000,ISC,12400865,2007,10,28,4,10,17.5,1.07,27.1443,35.1465,6.6,4.578,174,2.4,7.03,3.18,0.3
1014001,ISC,12400872,2007,10,28,10,14,57.039999,0.41,20.6663,39.6785,2.899,2.3,138,9.1,3.14,4.47,0.2
1014002,ISC,12400875,2007,10,28,11,53,36.07,0.38,20.6621,39.7091,3.236,2.377,43,9.5,2.91,3.32,0.3
1014003,EHB,14156269,2007,10,28,12,3,17.519999,,27.081,35.124,29,19,14,21.3,2.9,4.81,0.2
1014004,ISC,12400895,2007,10,28,17,40,41.74,0.88,27.0466,35.0438,4.275,2.9,21,18.7,6.7,3.45,0.3
1014005,EHB,14156287,2007,10,29,9,23,17.1,,29.342,36.908,20,13,19,20,,5.3,0
1014006,EHB,14156292,2007,10,29,19,41,43.679999,,29.368,36.872,28,20,29,20,,4.74,0.2
1014007,ISC,12401059,2007,10,30,4,40,0.84,0.49,22.5741,35.4086,8.139,3.633,140,52.4,5.79,3.87,0.3
1014008,ISC,12401074,2007,10,30,8,39,49,0.26,22.6297,37.9064,3.5,2.539,150,90.8,3.57,3.18,0.3
1014009,EHB,14156325,2007,10,31,17,58,3.99,,29.392,36.898,25,20,18,20,,4.74,0.2
1014010,ISC,12588009,2007,11,1,4,21,17.66,3.33,26.2924,34.1364,12.42,10.11,17,23.4,28,3.18,0.3
1014011,EHB,14156357,2007,11,2,8,55,44.95,,21.02,37.709,44,36,32,10,,4.34,0.2
1014012,ISC,12588193,2007,11,3,0,57,21.05,0.21,31.0769,36.2779,4.039,2.592,44,67.2,6.11,3.32,0.3
1014013,ISC,12588201,2007,11,3,3,43,6.78,0.16,31.1307,36.6926,3.32,2.113,141,86.8,3.44,3.18,0.3
1014014,ISC,12588204,2007,11,3,4,24,21.039999,0.17,26.5078,36.3873,3.296,2.3,21,141.5,2.8,3.04,0.3
1014015,ISC,12588330,2007,11,4,20,56,17.489999,0.39,26.2048,35.1144,5.155,3.521,175,46.3,4.93,3.73,0.3
1014016,ISC,12588387,2007,11,5,20,7,6.509999,0.4,21.7978,38.3425,2.965,2.593,162,5.5,3.2,3.59,0.3
1014017,EHB,14156439,2007,11,7,5,29,49.35,,27.339,34.598,33,21,21,40,,4.34,0.2
1014018,ISC,12588519,2007,11,7,6,25,19.25,0.36,27.624,34.5962,6.467,3.482,37,55.2,9.82,3.32,0.3
1014019,ISC,12588559,2007,11,7,16,21,14.609999,0.52,23.4257,34.8913,8.337,5.416,40,49.7,8.7,3.45,0.3
1014020,EHB,14156471,2007,11,9,1,43,4.639999,,25.702,38.767,17,12,12,10,,5.2,0
1014021,EHB,14156475,2007,11,9,7,7,37.7,,25.767,38.762,22,18,11,10,,4.74,0.2
1014022,EHB,14156476,2007,11,9,7,11,56.07,,25.77,38.747,28,20,13,10,,4.9,0
1014023,ISC,12588735,2007,11,9,13,0,42.729999,0.51,25.682,38.749,2.749,2.44,148,10.4,4.02,3.04,0.3
1014024,ISC,12588778,2007,11,10,4,22,58.869999,0.85,22.5296,38.007,5.039,3.69,147,13.7,5.96,3.18,0.3
1014025,ISC,12588809,2007,11,10,11,28,28.379999,0.5,25.6135,38.754,2.876,2.482,39,9.4,4,3.18,0.3
1014026,ISC,12588852,2007,11,11,3,23,30.929999,0.37,26.519,38.2512,2.758,2.343,43,9.2,2.84,4.21,0.2
1014027,ISC,12588890,2007,11,11,20,9,45.27,0.51,25.5069,38.7394,2.79,2.31,138,8.3,3.97,3.04,0.3
1014028,ISC,12588939,2007,11,12,11,31,7.379999,0.36,25.3045,34.6079,7.2,3.667,154,44.5,6.73,3.45,0.3
1014029,EHB,14156523,2007,11,12,15,2,11.66,,29.267,36.973,35,28,27,10,,4.27,0.2
1014030,ISC,12588976,2007,11,12,21,11,34.21,0.42,25.5108,38.7316,2.673,2.056,144,12.6,3.3,2.9,0.3
1014031,ISC,12589057,2007,11,13,22,21,59.17,0.17,31.1865,36.1152,3.61,1.664,140,10,,3.18,0.3
